Name,Smile,Vendor
Z383466072,O=C(Cc1csc(Cc2ccccc2)n1)Nc1cccc(CN2C(=O)CNC2=O)c1,enamine
Z985971528,CC(C)c1nc(C2CCCN2c2ncnc3ccccc23)no1,enamine
Z362684812,Cc1nccc(-c2cccc(NS(=O)(=O)c3cccc(F)c3)c2)n1,enamine
Z362700418,N#Cc1ccccc1COc1cnc(-c2ccccc2)nc1,enamine
Z395890578,CS(=O)(=O)Cc1nc2ccccc2n1CC(=O)Nc1cccc(-c2ccn[nH]2)c1,enamine
Z367437976,Cc1oc(C)c(C(=O)NC2CCCc3c2cnn3Cc2ccccc2)c1C,enamine
Z367433504,Cc1cccc(C(=O)NC2CCCc3c2cnn3Cc2ccccc2)c1,enamine
Z1199268466,N#Cc1nccnc1Nc1ccc2c(c1)CCN2C(=O)c1cccnc1,enamine
Z367451978,Cn1c(=O)n(C)c2cc(S(=O)(=O)NCc3nc4ccccc4[nH]3)ccc21,enamine
Z367546040,Cc1nc(-c2ccc(NC(=O)c3ccccc3S(=O)(=O)N3CCOCC3)cc2)cs1,enamine
Z367551300,Cc1noc(C)c1CN(C)c1cnn(-c2ccc(C(F)(F)F)cn2)c(=O)c1Cl,enamine
Z367488232,Cc1cc(C)n(-c2ccc(NC(=O)Cn3cnc4ccccc4c3=O)cn2)n1,enamine
Z367545708,CC(NC(=O)c1ccccc1S(=O)(=O)N1CCOCC1)c1ccc(-n2cncn2)cc1,enamine
Z367572894,Cc1nccn1Cc1cccc(CNS(=O)(=O)c2cccc(C(F)(F)F)c2)c1,enamine
Z367609410,Cc1cc(C)n(-c2ccc(NC(=O)c3cccnc3O)cn2)n1,enamine
Z1738702543,O=C(NCc1noc(-c2cccc(F)c2)n1)c1ccnc(-n2cncn2)c1,enamine
Z1629529758,Fc1ccc(-c2nnc3n2CC(NCc2cccc4nccn24)CC3)cc1,enamine
Z368554822,N#Cc1c(F)cccc1NCc1ccnc(-n2cccn2)c1,enamine
Z369391254,NC(=O)C(Nc1cccc(Cn2cccn2)c1)c1ccccc1,enamine
Z360952028,Cc1nc(-c2ccc(OCC(=O)N3CCC3)cc2)no1,enamine
Z370567290,Cc1ccc(-c2nc(CC(=O)Nc3n[nH]c4ccccc34)cs2)o1,enamine
Z370692814,Cc1cccc(-c2noc(C3CC(=O)N(c4ccccc4)C3)n2)c1,enamine
Z370692826,COc1ccc(N2CC(c3nc(-c4ccc(C)cc4)no3)CC2=O)cc1Cl,enamine
Z370706662,O=C1CC(c2nc(-c3ccc(Br)cc3)no2)CN1c1ccc2c(c1)OCCO2,enamine
Z370706666,CCOc1ccc(-c2noc(C3CC(=O)N(c4ccc5c(c4)OCO5)C3)n2)cc1,enamine
Z372978578,Cc1ccc(CNc2nc3ccccc3nc2C(C#N)S(=O)(=O)c2ccc(C)cc2)cc1,enamine
Z1200981089,c1ccc(-c2nnn(Cc3nc(Cn4cccn4)no3)n2)cc1,enamine
Z1200968001,CN(C)c1cc(-c2noc(-c3cc(-c4ccccc4)[nH]n3)n2)ccn1,enamine
Z1631737156,O=C(Nc1nnc2n1CCCC2)c1cccc(-c2ncn[nH]2)c1,enamine
Z991662620,CC1Cc2ccccc2N1C(=O)Cc1nnc(-c2ccccc2)n1C,enamine
Z395892142,O=C(Cn1nnc(-c2ccccc2)n1)Nc1cccc(-c2ccn[nH]2)c1,enamine
Z393135672,O=C(Nc1cccc(Cn2ccnc2)c1)c1ccccc1S(=O)(=O)N1CCOCC1,enamine
Z992946318,CCNS(=O)(=O)c1ccc(-c2ccc(S(=O)(=O)NCC)cc2)cc1,enamine
Z992946712,CC(C)NS(=O)(=O)c1ccc(-c2ccc(S(=O)(=O)NC(C)C)cc2)cc1,enamine
Z417156748,Cc1cccc(-c2nc(CS(=O)(=O)Cc3cc(Cl)cc4c3OCOC4)no2)c1,enamine
Z1873210605,O=C(Nc1ccc(N2CCOCC2)cn1)c1cccc(-c2noc(C(F)(F)F)n2)c1,enamine
Z395961838,O=C(Nc1cccnc1-n1cccn1)c1ccc(S(=O)(=O)NC2CC2)o1,enamine
Z992283204,Cc1cc(C)n(-c2nc3c(c(=O)n(CCc4ccccc4)c(=O)n3C)n2C(C)C)n1,enamine
Z362709542,Cc1cc(NC(=O)CN2CCN(S(=O)(=O)c3nc(-c4ccccc4)ns3)CC2)no1,enamine
Z381102836,Cc1cccc(C(=O)N2CCCC2)c1NC(=O)c1ccc2ccccc2n1,enamine
Z381194800,COc1cc(NS(=O)(=O)c2ccccc2F)ccc1NC(=O)c1cccnc1,enamine
Z381186808,CC(C)c1nnc(NC(=O)Cc2csc(Cc3cccc(Cl)c3)n2)s1,enamine
Z381193916,Cc1ccc(C(=O)O)cc1S(=O)(=O)Nc1ccc(-c2nncn2C)cc1,enamine
Z381172940,O=C(Cc1csc(Cc2cccc(Cl)c2)n1)Nc1ccccc1,enamine
Z381192964,CC(=O)Nc1cc(C)nn1-c1ccc(NS(=O)(=O)c2ccccc2Cl)cc1,enamine
Z992422236,Cc1cccc(Cn2c(=O)c3c(nc(-n4nc(C)c(C)c4C)n3C)n(C)c2=O)c1,enamine
Z992422248,COC(=O)Cn1c(=O)c2c(nc(-n3nc(C)c(C)c3C)n2Cc2ccccc2)n(C)c1=O,enamine
Z1894564650,Cc1cc(C)n(-c2ccc(CS(=O)(=O)Cc3ccnn3C)cc2)n1,enamine
Z995843202,O=C(Cc1ccc(-n2cnnn2)cc1)N1CCCc2cccc(F)c21,enamine
Z362708814,CC(NS(=O)(=O)c1nc(-c2ccccc2)ns1)c1ccccn1,enamine
Z383139566,COc1ccccc1NC(=O)Cc1csc(Cc2ccccc2)n1,enamine
Z1384024464,O=C(Nc1nc2ccc(F)cn2n1)c1cccc(-n2cccn2)n1,enamine
Z1633564087,Cn1cnc(-c2ccc(C(=O)NC3c4ccccc4CC3O)cc2)n1,enamine
Z954435358,O=C(NCc1cc(-c2ccccc2)no1)c1ccccc1N1CCOCC1,enamine
Z1271533541,CCc1cnc(Cn2nc(C)c(S(=O)(=O)N(CC)CC)c2C)o1,enamine
Z997838078,Cc1ccn(-c2cccc(NS(=O)(=O)c3cc(C(=O)O)cc(F)c3C)c2)n1,enamine
Z997751900,N#Cc1cccc(NS(=O)(=O)c2cnn(Cc3ccccc3)c2)c1,enamine
Z997751996,Cc1ccc(C(=O)O)cc1NS(=O)(=O)c1cnn(Cc2ccccc2)c1,enamine
Z1203167171,COc1ccccc1S(=O)(=O)Nc1cccc(-c2nnc[nH]2)c1,enamine
Z1203183459,O=C(Cc1cnn(-c2ccccc2)c1)Nc1cc(Cl)ccn1,enamine
Z385090850,O=C(Cc1csc(Cc2ccccn2)n1)Nc1ccccc1I,enamine
Z385213976,Cc1ccc(-c2cc(CS(=O)(=O)N(C)c3ccccc3)on2)cc1,enamine
Z1203076047,CS(=O)(=O)c1ccccc1C(=O)Nc1cccc(-c2nnc[nH]2)c1,enamine
Z1203283677,Cc1nc(-c2ccccc2F)sc1C(C)NC(=O)c1ccnn1C,enamine
Z1203282061,Cc1nc(-c2ccccc2F)sc1C(C)NC(=O)c1cnn(C)c1,enamine
Z818012606,Cc1nc(-c2ncccn2)sc1C(=O)N1CCCc2cccc(OC(F)F)c21,enamine
Z999541656,Cc1cc(C(=O)NC(C)c2nc(-c3ccccc3)c[nH]2)no1,enamine
Z1203028230,Cc1cc(NC(=O)Cn2cc(-c3ccccc3)cn2)n(C)n1,enamine
Z1203038626,COc1c(C)cnc(Cn2nc(-c3ccc(F)cc3)oc2=O)c1C,enamine
Z1203052508,CCN(C(=O)c1cccc(S(=O)(=O)NC(C)C)c1)c1ccncc1,enamine
Z992053618,COC(=O)Cn1c(=O)c2c(nc(-n3nc(C)cc3C)n2Cc2ccc(F)cc2)n(C)c1=O,enamine
Z395864130,CCN(C(=O)c1ccc(S(=O)(=O)NC2CC2)o1)c1ccccc1,enamine
Z738066888,Cc1cc(C)c(S(=O)(=O)Nc2cccc(-n3cccn3)c2)cc1C(=O)O,enamine
Z1445044234,COc1ccccc1-c1nn(C)cc1C(=O)Nc1ccc(-n2cc(C(=O)O)nn2)cc1,enamine
Z387345984,Cc1ccc(-c2cc(Cn3ncc(Cl)c(Cl)c3=O)on2)cc1,enamine
Z387507418,Cn1c(=O)c2c(ncn2Cc2csc(Cc3ccc(Cl)cc3)n2)n(C)c1=O,enamine
Z1634949840,CN(C)c1nc(CS(=O)Cc2cc(-c3ccccc3)on2)ns1,enamine
Z1203879829,Cc1ccc(-n2cc(S(=O)(=O)N3CCCC3)cn2)cc1S(=O)(=O)N1CCCC1,enamine
Z1204830899,NC(=O)c1ccn(-c2ccccc2NC(=O)C2COc3ccccc32)n1,enamine
Z1635468495,Cc1nn(-c2ccccc2)cc1NC(=O)C1Cc2ccccc2O1,enamine
Z1913254879,Cc1ccc(NS(=O)(=O)c2cnc3ccc(F)cc3c2)c(CN(C)C)c1,enamine
Z1999861922,Cc1cccc(S(=O)(=O)Nc2ccc(-n3nn[nH]c3=O)cc2)c1F,enamine
Z737956916,Cc1cc(S(=O)(=O)Nc2ccn(-c3ccccc3)n2)sc1C(=O)O,enamine
Z1204597934,Cc1nnc(COc2ccc(NC(=O)C3CC3c3ccccc3)cc2)o1,enamine
Z1204597580,Cc1nnc(COc2ccc(NC(=O)c3ncoc3C(C)C)cc2)o1,enamine
Z1204599221,Cc1nnc(COc2ccc(NC(=O)c3n[nH]c4ccccc34)cc2)o1,enamine
Z1635310251,Cc1nc(C(=O)N2CCc3c(ncn3CCc3ccccc3)C2)no1,enamine
Z1204851368,O=C(Nc1cccc(-c2nnc[nH]2)c1)C1(c2ccccc2)CCOCC1,enamine
Z391936608,COc1ccccc1NC(=O)Cc1csc(Cc2cccc(Cl)c2)n1,enamine
Z1636986881,Cc1cc(C)c(-c2cc(NC(=O)Cn3ncn(C)c3=O)[nH]n2)cc1C,enamine
Z393865380,Cc1cc(=O)c(C(=O)Nc2cccc(OCC(=O)N3CCCC3)c2)nn1-c1ccccc1,enamine
Z1636714842,O=S(=O)(c1cnn(-c2ccccc2)c1)N1CCc2c(ncn2-c2ccc(F)cc2)C1,enamine
Z1637150998,Cn1cnn(CC(=O)Nc2cc(-c3ccc4c(c3)CCC4)no2)c1=O,enamine
Z1637285222,CCc1cc(C(=O)Nc2n[nH]c(Cc3cccc(F)c3)n2)[nH]n1,enamine
Z1637283168,CC(C)n1nccc1C(=O)Nc1n[nH]c(Cc2cccc(F)c2)n1,enamine
Z1637283244,O=C(Cc1cccnc1)Nc1n[nH]c(Cc2cccc(F)c2)n1,enamine
Z394709108,CC(=O)Nc1cc(C)nn1-c1ccc(NS(=O)(=O)c2ccc(C)cc2Cl)cc1,enamine
Z1637284946,CC1CC(C(=O)Nc2n[nH]c(Cc3cccc(F)c3)n2)CC(C)O1,enamine
Z1637282893,Cc1nn(C)c(C)c1CC(=O)Nc1n[nH]c(Cc2cccc(F)c2)n1,enamine
Z394685832,Cc1cccc(S(=O)(=O)Nc2cccc(-c3ccnc(C)n3)c2)c1,enamine
Z394734368,N#Cc1ccc(S(=O)(=O)Nc2cccc(OCC(=O)N3CCCC3)c2)cc1,enamine
Z825733312,COc1cccc(OC)c1C(=O)Nc1cccc(-n2nc(C)cc2C)c1,enamine
Z1207172405,Cc1nc(Cn2cnc3cc(F)c(F)cc3c2=O)nc2ccccc12,enamine
Z1207795390,Cc1ccc2oc(Nc3cnn(CC(=O)NC4CC4)c3)nc2c1,enamine
Z1207568148,Cc1nc(-c2cc(C(=O)NCc3nncn3C3CC3)n(C)c2)cs1,enamine
Z401425524,O=c1[nH]c(=O)c2cc(S(=O)(=O)NCc3cccc(Cn4ccnc4)c3)ccc2[nH]1,enamine
Z401450388,Cc1ccc(C)c(S(=O)(=O)NCc2nncn2-c2ccccc2)c1,enamine
Z1638935896,Cc1ccc(-n2cc(S(=O)(=O)Nc3ccon3)cn2)cc1,enamine
Z406408950,Cc1nn(Cc2nc(Cc3ccccc3)no2)c(=O)c(C#N)c1C,enamine
Z407137066,CCc1c(C(=O)N(C)c2nccs2)cnn1Cc1ccccc1,enamine
Z1639285415,Cc1ccc(-c2ccc(C(=O)Nc3c(N(C)C)nc[nH]c3=O)s2)o1,enamine
Z1210344251,O=C(CN1CCCNC1=O)Nc1cc(-c2ccc3c(c2)CCC3)no1,enamine
Z1420028930,CCc1oc(C(=O)Nc2ncccc2OCc2cccnc2)cc1C,enamine
Z1641555981,COc1ccc(C(=O)N(C)c2ccnc(C)c2)cc1S(=O)(=O)N1CCOCC1,enamine
Z385130366,Cc1ccc(F)cc1NS(=O)(=O)Cc1cc(-c2ccccc2)no1,enamine
Z381628924,COc1cc(F)c(S(=O)(=O)Nc2ccc(Oc3ncccc3C#N)cc2C)cc1OC,enamine
Z385124520,Cc1cc(F)ccc1S(=O)(=O)Nc1ccc(Oc2ccccc2C#N)nc1,enamine
Z1416622136,COCc1nn(Cc2csc3c(Cl)cccc23)c(=O)o1,enamine
Z1641898085,Cc1cnn(-c2ccc(S(=O)(=O)NCc3nnc(C4CC4)n3C)cc2F)c1,enamine
Z417121558,O=S(=O)(Cc1nccn1Cc1ccccc1)CC1CCCO1,enamine
Z1496508639,O=S(=O)(NC1CCC(O)CC1)c1cc2cc(Cl)ccc2s1,enamine
Z1449763460,Cc1ccc(OCc2nnc(-c3ccc(F)cc3)o2)c(CO)n1,enamine
Z1416386260,CC(C)c1cc(NS(=O)(=O)c2cnn(-c3ccccc3)c2)[nH]n1,enamine
Z1318074258,COc1cc(CN2CCCS(=O)c3ccccc32)ccc1OCc1cccc(C#N)c1,enamine
Z1642521291,Cc1ccc(=O)n(Cc2cn(-c3ccc(Cl)c(Cl)c3)nn2)n1,enamine
Z1444729091,COc1cc(C(=O)O)cc(NC(=O)c2cc3cc(F)ccc3s2)c1OC,enamine
Z1225131742,CC1c2ccccc2OC1C(=O)NCc1ccc(-c2nnn[nH]2)cc1,enamine
Z1642459071,CC(C)Cn1cc(CNc2nnc(C3Cc4ccccc4O3)o2)cn1,enamine
Z1419733260,Cc1cccc(C(N)=O)c1NCc1nnc(-c2cccc(Cl)c2)o1,enamine
Z1422188198,CC(c1ccccc1)n1c(NC(=O)C2CCC(=O)N2)nc2ccccc21,enamine
Z1642679304,Cc1ccc(C#N)cc1S(=O)(=O)Nc1ncn(-c2ccccc2)n1,enamine
Z1212626878,CCc1nn(C)c2[nH]nc(NC(=O)Cc3ccc(-n4cccn4)cc3)c12,enamine
Z1642680369,Cc1cc(C#N)ccc1S(=O)(=O)Nc1ncn(-c2ccccc2)n1,enamine
Z1212628710,CCc1nn(C)c2[nH]nc(NC(=O)c3ccc(Cn4cccn4)o3)c12,enamine
Z1212979913,N#Cc1cccc(S(=O)(=O)NCc2cccc(-n3ccnc3)c2)c1,enamine
Z1642999363,Cc1ccc(-c2nnn(CC(=O)Nc3ccncc3F)n2)cc1,enamine
Z1212971969,Cc1noc2ncc(S(=O)(=O)N(Cc3ccc(F)cc3)CC3CC3)cc12,enamine
Z1212301251,Cc1cc(C(=O)Nc2nccn2Cc2ccccc2Cl)no1,enamine
Z414989736,Cc1ccc(NS(=O)(=O)Cc2cc(-c3ccc(F)cc3)no2)c(F)c1,enamine
Z340455912,O=C(Nc1ccccc1-n1cncn1)c1ccc(-n2cnnn2)cc1,enamine
Z1212195770,Cc1cc(C(=O)NCc2nc(-c3cccc(Cl)c3)no2)c(C)o1,enamine
Z362557900,Cc1ccc(C)c(S(=O)(=O)Nc2cccc(Cn3cccn3)c2)c1,enamine
Z1212723352,Clc1ccc(-c2noc(CNc3ncnc4nc[nH]c34)n2)cc1,enamine
Z1212763736,Cc1noc(COc2ccc(OCc3ccccc3C#N)cc2)n1,enamine
Z1213835482,O=C(Nc1nccn1Cc1ccccc1Cl)c1nc(=O)[nH][nH]1,enamine
Z1213679154,COc1ccc(NC(=O)c2nn(-c3ccc(C)cc3)ccc2=O)c(OC)c1,enamine
Z1213669055,Cc1ccc2c(CC(=O)Nc3ccc(S(=O)(=O)Nc4nccc(C)n4)cc3)coc2c1,enamine
Z1213679292,O=C(Nc1nnc(S(=O)(=O)Cc2ccc(Cl)cc2)s1)c1ccc(F)cc1,enamine
Z1213679327,CCc1nnc(NC(=O)c2nn(-c3ccc(C)cc3)ccc2=O)s1,enamine
Z1213679355,Cc1ccc(-n2ccc(=O)c(C(=O)Nc3nnc(C(C)C)s3)n2)cc1,enamine
Z1213742006,O=S(=O)(c1cccc(-c2csc(-c3cccnc3)n2)c1)N1CCCCC1,enamine
Z1213678035,Cc1nnc(NC(=O)c2nn(-c3ccccc3)ccc2=O)s1,enamine
Z1213678037,COc1ccc(NC(=O)c2nn(-c3ccccc3)ccc2=O)c(OC)c1,enamine
Z1213678051,O=C(Nc1nc2ccc(F)cc2s1)c1nn(-c2ccccc2)ccc1=O,enamine
Z1213678099,COc1ccc(NC(=O)c2nn(-c3cccc(Cl)c3)ccc2=O)c(OC)c1,enamine
Z1213680058,O=C(Nc1ccc(Cl)cc1)c1nn(-c2ccc(Cl)cc2)ccc1=O,enamine
Z1213680213,CCc1ccc(-n2ccc(=O)c(C(=O)Nc3nnc(C(C)C)s3)n2)cc1,enamine
Z1213680233,CCc1ccc(-n2ccc(=O)c(C(=O)Nc3ccc(OC)cc3OC)n2)cc1,enamine
Z1213733726,Cc1ccc(C(=O)Nc2nc(-c3ccc(S(=O)(=O)N4CCOCC4)cc3)cs2)cc1,enamine
Z1213678604,COC(=O)c1ccc(NC(=O)c2nn(-c3ccc(OC)cc3)ccc2=O)cc1,enamine
Z1213678712,O=C(Nc1ccccc1F)c1nn(-c2ccccc2)ccc1=O,enamine
Z1213680348,CCOc1ccccc1NC(=O)c1nn(-c2cccc(Cl)c2)ccc1=O,enamine
Z1213678716,COc1ccccc1NC(=O)c1nn(-c2ccccc2)ccc1=O,enamine
Z1213678736,CCOc1ccccc1NC(=O)c1nn(-c2ccccc2)ccc1=O,enamine
Z1213678753,COc1ccc(Cl)cc1NC(=O)c1nn(-c2ccccc2)ccc1=O,enamine
Z1213679147,Cc1ccc(-n2ccc(=O)c(C(=O)Nc3nnc(CC(C)C)s3)n2)cc1,enamine
Z1213699538,Cc1ccc(OCc2nc(C#N)c(NCc3ccncc3)o2)c(C)c1,enamine
Z425092178,Cc1cc(Br)ccc1N(Cc1nc(-c2ccccc2)oc1C)S(C)(=O)=O,enamine
Z424997610,Cc1cc(Oc2cnccn2)ccc1NS(=O)(=O)c1cccc(C(F)(F)F)c1,enamine
Z1385451713,CCOc1c(Cl)cccc1NCc1nnc(Cc2ccccc2)o1,enamine
Z1646228074,Cc1nc(CS(=O)C(C)c2cn(-c3ccccc3)nn2)oc1C,enamine
Z1215219130,COc1ccccc1C1CCCN1C(=O)Nc1ccc(-c2nccc(C)n2)cc1,enamine
Z1646210920,CN(C)S(=O)(=O)Nc1cccc(-c2ncn(C)n2)c1,enamine
Z441700720,O=C(Nc1c(F)cccc1F)c1ccc(C(=O)Nc2c(F)cccc2F)s1,enamine
Z444364958,COC(=O)c1c(NC(=O)c2ccc(=O)n(-c3ccccc3)n2)sc2c1CCCCC2,enamine
Z425544602,COc1ccc(S(=O)(=O)Nc2cccc(-c3nc(C)cc(=O)[nH]3)c2)cc1NC(C)=O,enamine
Z1217443171,O=C(NC1(c2nccs2)CCCC1)c1cccc(-n2cnnn2)c1,enamine
Z1218141757,O=C1CCC(NS(=O)(=O)c2ccc(-c3ccccc3)cc2)CN1,enamine
Z1648029298,COCc1ccccc1C(=O)Nc1cccc(-c2ncn(C)n2)c1,enamine
Z1218537426,COc1ccc(-c2nc(CNC(=O)c3cc4ccccc4o3)no2)cc1,enamine
Z1218537076,COc1ccc(-c2nc(CNC(=O)c3cc(C)oc3C)no2)cc1,enamine
Z1274400167,CC(C(=O)N1CCc2cnccc21)n1nnc(-c2ccccc2)n1,enamine
Z1276660580,N#Cc1ccc(NS(=O)(=O)c2cnn(-c3ccccc3)c2)nc1,enamine
Z1426591087,Cc1cccc(-c2nc(CC(=O)N3CCC(Oc4cccnc4)C3)cs2)c1,enamine
Z1444725403,COc1cc(C(=O)O)cc(NC(=O)c2cc3ccccc3c(=O)[nH]2)c1OC,enamine
Z1454061994,Cc1cc(CC(=O)Nc2ccc3nc(N4CCOCC4)oc3c2)n[nH]1,enamine
Z1359791454,O=c1sc(-c2ccccc2)cn1Cc1nccn1C(F)F,enamine
Z1497977633,COCc1nn(Cc2ccn(-c3c(F)cccc3F)n2)c(=O)o1,enamine
Z1464245405,C=CCNc1ncc(C(=O)Nc2nncn2Cc2ccccc2)s1,enamine
Z1359796141,FC(F)n1ccnc1COc1ccc(-c2cscn2)cc1,enamine
Z1230044679,CCc1nnnn1-c1ccccc1NC(=O)c1ccc2ccccc2n1,enamine
Z1444728431,COc1cn(-c2ccccc2)nc1C(=O)Nc1cc(C(=O)O)cc(OC)c1OC,enamine
Z1497946980,O=c1n(Cc2ccn(-c3c(F)cccc3F)n2)nc2ccccn12,enamine
Z1413254870,O=C(Cc1csc(-c2cccnc2)n1)N1CC2CCCCC21c1ccccc1,enamine
Z1426640269,Cc1nc(NC(=O)Cn2cc(-c3ccccc3)nn2)n[nH]1,enamine
Z1445127747,Cc1cc(OCC(=O)O)ccc1NC(=O)Cc1csc(-c2ccccc2)n1,enamine
Z1229963134,O=C(COc1ccc(F)cc1)N1CCCC1c1nc(-c2ccccc2Cl)c[nH]1,enamine
Z1444085502,COc1ccc(C(=O)NC(C)c2cnn(-c3ccc(F)cc3)c2C)cc1OCC(=O)O,enamine
Z1319987379,COc1ccc(C)nc1NC(=O)c1ccc(Cn2cccn2)cc1,enamine
Z1269632851,O=C(O)Cc1cccc(NS(=O)(=O)c2cnn(-c3ccccc3F)c2)c1,enamine
Z1256687966,Cc1ccc(-n2cc(S(=O)(=O)NCc3ncccc3C)cn2)cc1,enamine
Z1426037841,CCOc1ncccc1NC(=O)Cn1cc(-c2ccccc2)nn1,enamine
Z1285460400,CN(Cc1nccn1Cc1ccccc1)C(=O)c1ccc2[nH]cnc2c1,enamine
Z1065978410,Cc1csc(NS(=O)(=O)c2cnn(-c3ccccc3)c2)n1,enamine
Z1219595185,Cc1cccc(NS(=O)(=O)c2cnn(-c3ccccc3)c2)n1,enamine
Z1650772780,O=c1[nH]c(-c2cnc(Oc3ccccc3)cn2)nc2ccsc12,enamine
Z1689508127,Cn1c(=O)[nH]c(=O)c2cc(S(=O)(=O)Nc3cc(Cl)ccc3Br)cnc21,enamine
Z1219880038,CCC(C)c1csc(N(C)C(=O)c2cccc(-n3cccn3)c2)n1,enamine
Z1651572647,COc1ccc(C(=O)N(C)c2cnn(C)c2)cc1OC1CCCC1,enamine
Z1913246447,Cc1ccc(S(=O)(=O)Nc2noc(-c3ccccc3Cl)n2)c(F)c1,enamine
Z1220516300,O=C(Cc1ccc(-n2cnnn2)cc1)Nc1cnn(CC(F)F)c1,enamine
Z1651283545,Cc1cc2c(=O)n(Cc3noc(C4CC4)n3)cnc2cc1F,enamine
Z1651445780,N#Cc1ccc(S(=O)(=O)Nc2nc(-c3ccncc3)ns2)cn1,enamine
Z1651615661,CN(C)c1nc(Cn2nnnc2-c2ccccc2F)ns1,enamine
Z1651131014,CCOc1cccc(COc2ccc(-c3nnco3)cc2)n1,enamine
Z1651306537,Cc1cc(C)n(-c2ccc(C(=O)N(C)c3ncccc3C#N)cc2)n1,enamine
Z1652333708,Cc1nc(-c2ccccc2)sc1NC(=O)C1Cc2ccccc2O1,enamine
Z1652343942,Cc1ccc(C(=O)Nc2sc(-c3ccccc3)nc2C)c(=O)[nH]1,enamine
Z1652088840,c1ccc(Cc2nnc(NCc3nnc4ccccn34)s2)cc1,enamine
Z1652266027,c1ccc(CCn2cnc3c2CCN(c2ncnc4nc[nH]c24)C3)cc1,enamine
Z1652265436,CCn1ccnc(N2CCc3c(ncn3CCc3ccccc3)C2)c1=O,enamine
Z1222570579,O=C(NCc1cccc(-n2cccn2)c1)c1ccccc1C(F)(F)F,enamine
Z1652278257,Cc1nc(C2CN(c3nnc(Cc4ccccc4)s3)CCO2)no1,enamine
Z1223050120,N#Cc1nccnc1NCc1cccc(-n2cccn2)c1,enamine
Z1222700884,Cc1nc(-c2ccc(S(=O)(=O)Nc3cnn(C(C)C)c3)cc2)co1,enamine
Z1222700089,Cc1nc(-c2ccc(S(=O)(=O)N3CCc4ccc(F)cc43)cc2)co1,enamine
Z1223150253,Cc1noc(C(C)NS(=O)(=O)c2ccc(-c3coc(C)n3)cc2)n1,enamine
Z1223143341,Cc1nc(-c2ccc(S(=O)(=O)NCC3CCCCO3)cc2)co1,enamine
Z1223153038,Cc1nc(-c2ccc(S(=O)(=O)NCc3scnc3C)cc2)co1,enamine
Z1223142400,Cc1nc(-c2ccc(S(=O)(=O)NCc3cnn(C)c3)cc2)co1,enamine
Z1223141962,Cc1nc(-c2ccc(S(=O)(=O)N3CCOCC3(C)C)cc2)co1,enamine
Z1223153094,Cc1nc(-c2ccc(S(=O)(=O)N(C)CC3CCN(C)C3)cc2)co1,enamine
Z1223139016,CCn1cnnc1CNS(=O)(=O)c1ccc(-c2coc(C)n2)cc1,enamine
Z1223142226,Cc1nc(-c2ccc(S(=O)(=O)NCc3ccoc3C)cc2)co1,enamine
Z1224622377,CC1c2ccccc2OC1C(=O)Nc1nc(-c2ccccc2)ns1,enamine
Z1224284823,Cc1nc(-c2ccc(S(=O)(=O)Nc3nnc[nH]3)cc2)co1,enamine
Z1224284832,Cc1nc(-c2ccc(S(=O)(=O)Nc3ccncc3)cc2)co1,enamine
Z1224284999,CCc1csc(NS(=O)(=O)c2ccc(-c3coc(C)n3)cc2)n1,enamine
Z1224285035,Cc1nc(-c2ccc(S(=O)(=O)Nc3c(C)c(C)nn3C)cc2)co1,enamine
Z1224285112,Cc1ccc(NS(=O)(=O)c2ccc(-c3coc(C)n3)cc2)nc1,enamine
Z1224285118,Cc1nc(-c2ccc(S(=O)(=O)Nc3ccc(F)cn3)cc2)co1,enamine
Z1984130717,N#Cc1cccc(-n2ccc(C(=O)Nc3nc4ccc(F)cn4n3)n2)c1,enamine
Z1224913116,O=C(O)c1ccc(F)c(NS(=O)(=O)c2ccc(-n3cccn3)c(F)c2)c1,enamine
Z1225631383,O=S(=O)(c1ccc(-n2cccn2)c(F)c1)N1CCCCC1,enamine
Z1225477732,NC(=O)CCn1ccc(Nc2ncnc3c2nnn3-c2ccccc2)n1,enamine
Z1655272230,COc1ccc(C(=O)Nc2c(C)n[nH]c2C)cc1OC1CCCC1,enamine
Z1227526935,O=S(=O)(Nc1nncn1Cc1ccccc1)c1ccc(F)cc1Cl,enamine
Z1227526980,O=S(=O)(Nc1nncn1Cc1ccccc1)c1ccccc1OC(F)(F)F,enamine
Z1227527141,O=S(=O)(Nc1nncn1Cc1ccccc1)c1ccccc1Cl,enamine
Z1227527152,Cc1ccc(F)c(S(=O)(=O)Nc2nncn2Cc2ccccc2)c1,enamine
Z1227526876,O=S(=O)(Nc1nncn1Cc1ccccc1)c1c(Cl)cccc1Cl,enamine
Z1228060872,Cc1csc(-c2cccc(NS(=O)(=O)CC3CCCO3)c2)n1,enamine
Z1228036390,O=C(c1ccnc(-n2cncn2)c1)N1CCOc2cc(F)ccc21,enamine
Z1228037787,O=C(c1cnc(-c2ccccc2)nc1)N1CCOc2cc(F)ccc21,enamine
Z1784191406,COC(=O)c1ccc(NCc2cccc(-c3cnn(C)c3)c2)c(OC)c1,enamine
Z1360157575,Cn1cc(Br)cc(NC(=O)c2ccn(-c3ccccc3F)n2)c1=O,enamine
Z1230590997,C=CCn1c(-c2ccccc2)nnc1S(=O)(=O)Cc1cc(C)no1,enamine
Z1763859856,Cc1cc(N2CCC(Nc3cnn(-c4ccccc4)c3)C2=O)n(C)n1,enamine
